impl,phase,n,gamma,threads,trial,ms,seed,offset,seed_index,key_mode,fastrange_mode
better-mphf-auto,build,1024,0.000000,1,4,0.007680,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,1024,0.000000,1,5,0.007700,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,1024,0.000000,1,6,0.007749,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,1024,0.000000,1,0,0.020420,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,1024,0.000000,1,1,0.018080,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,1024,0.000000,1,2,0.012269,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,1024,0.000000,1,3,0.012060,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,1024,0.000000,1,4,0.012040,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,2048,0.000000,1,0,0.024071,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,2048,0.000000,1,1,0.023309,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,2048,0.000000,1,2,0.023271,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,2048,0.000000,1,3,0.023260,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,2048,0.000000,1,4,0.023240,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,2048,0.000000,1,5,0.023229,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,2048,0.000000,1,6,0.023271,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,2048,0.000000,1,0,0.041151,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,2048,0.000000,1,1,0.040109,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,2048,0.000000,1,2,0.025540,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,2048,0.000000,1,3,0.024320,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,2048,0.000000,1,4,0.024251,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,4096,0.000000,1,0,0.033460,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,4096,0.000000,1,1,0.034109,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,4096,0.000000,1,2,0.033860,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,4096,0.000000,1,3,0.034000,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,4096,0.000000,1,4,0.033891,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,4096,0.000000,1,5,0.031889,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,4096,0.000000,1,6,0.031660,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,4096,0.000000,1,0,0.083200,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,4096,0.000000,1,1,0.081560,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,4096,0.000000,1,2,0.053631,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,4096,0.000000,1,3,0.048940,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,4096,0.000000,1,4,0.048729,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,8192,0.000000,1,0,0.074660,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,8192,0.000000,1,1,0.061300,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,8192,0.000000,1,2,0.059140,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,8192,0.000000,1,3,0.059590,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,8192,0.000000,1,4,0.061440,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,8192,0.000000,1,5,0.058810,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,8192,0.000000,1,6,0.058940,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,8192,0.000000,1,0,0.168930,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,8192,0.000000,1,1,0.162420,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,8192,0.000000,1,2,0.118750,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,8192,0.000000,1,3,0.107269,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,8192,0.000000,1,4,0.097791,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,16384,0.000000,1,0,0.175630,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,16384,0.000000,1,1,0.157400,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,16384,0.000000,1,2,0.155050,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,16384,0.000000,1,3,0.154830,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,16384,0.000000,1,4,0.154120,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,16384,0.000000,1,5,0.154400,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,16384,0.000000,1,6,0.154430,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,16384,0.000000,1,0,0.341040,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,16384,0.000000,1,1,0.337260,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,16384,0.000000,1,2,0.329649,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,16384,0.000000,1,3,0.303000,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,16384,0.000000,1,4,0.284960,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,32768,0.000000,1,0,0.460100,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,32768,0.000000,1,1,0.416029,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,32768,0.000000,1,2,0.386071,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,32768,0.000000,1,3,0.354060,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,32768,0.000000,1,4,0.337440,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,32768,0.000000,1,5,0.335440,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,32768,0.000000,1,6,0.329920,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,32768,0.000000,1,0,0.687969,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,32768,0.000000,1,1,0.681610,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,32768,0.000000,1,2,0.669260,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,32768,0.000000,1,3,0.668960,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,lookup,32768,0.000000,1,4,0.665100,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,65536,0.000000,1,0,1.089790,3600363574174988349,13668450614719034006,1,multiplicative,mul64
better-mphf-auto,build,65536,0.000000,1,1,1.078460,3600363574174988349,13668450614719034006,1,multiplicative,mul64
